Telledata: Rådata;;;;;Felt 1,3;Fra Åsane Senter;;;
Utskriftsdato: 27. februar 2017;;;;;Felt 2,4,6;Til Åsane Senter;;;
Tellepunkt: 1204350 - ÅSAMYRENE FV267;;;;;;;;
FV 267 Hp: 2 Km: 4660;;;;;;;;
date;time;roadLaneMeasured;numOfVehicles;numOfVehiclesClass1;numOfVehiclesClass2;numOfVehiclesClass3;numOfVehiclesClass4;numOfVehiclesClass5;;
05.09.2016;18:00;6;11;2;0;1;2;6
05.09.2016;20:00;1;153;141;4;8;0;0
05.09.2016;20:00;2;151;141;2;7;1;0
05.09.2016;20:00;3;356;336;5;2;7;6
05.09.2016;20:00;4;335;325;3;7;0;0
05.09.2016;20:00;6;8;0;0;0;2;6
05.09.2016;21:00;1;145;141;2;1;1;0
05.09.2016;21:00;2;125;116;1;5;2;1
05.09.2016;21:00;3;318;299;2;6;5;6
05.09.2016;21:00;4;221;214;2;4;1;0
05.09.2016;21:00;6;8;1;0;1;3;3
05.09.2016;22:00;1;89;87;0;0;1;1
05.09.2016;22:00;2;63;61;0;0;2;0
05.09.2016;22:00;3;198;185;1;3;5;4
05.09.2016;22:00;4;92;88;0;1;2;1
05.09.2016;22:00;6;3;0;0;0;0;3
05.09.2016;23:00;1;44;43;0;0;1;0
05.09.2016;23:00;2;41;38;0;0;3;0
05.09.2016;23:00;3;69;61;0;1;3;4
05.09.2016;23:00;4;26;24;0;1;1;0
05.09.2016;23:00;6;3;0;0;0;1;2
05.09.2016;24:00;1;17;16;0;0;1;0
05.09.2016;24:00;2;5;4;0;0;1;0
05.09.2016;24:00;3;15;9;0;1;2;3
05.09.2016;24:00;4;8;6;0;0;0;2
05.09.2016;24:00;6;1;0;0;0;0;1
06.09.2016;01:00;1;9;8;0;0;1;0
06.09.2016;01:00;2;6;5;0;1;0;0
06.09.2016;01:00;3;14;8;0;1;2;3
06.09.2016;01:00;4;8;8;0;0;0;0
06.09.2016;01:00;6;2;0;0;0;0;2
06.09.2016;02:00;1;1;1;0;0;0;0
06.09.2016;02:00;2;2;2;0;0;0;0
06.09.2016;02:00;3;4;2;0;0;0;2
06.09.2016;02:00;4;4;4;0;0;0;0
06.09.2016;02:00;6;1;1;0;0;0;0
06.09.2016;03:00;1;0;0;0;0;0;0
06.09.2016;03:00;2;0;0;0;0;0;0
06.09.2016;03:00;3;5;5;0;0;0;0
06.09.2016;03:00;4;3;3;0;0;0;0
06.09.2016;03:00;6;0;0;0;0;0;0
06.09.2016;04:00;1;1;1;0;0;0;0
06.09.2016;04:00;2;0;0;0;0;0;0
06.09.2016;04:00;3;3;1;2;0;0;0
06.09.2016;04:00;4;1;1;0;0;0;0
06.09.2016;04:00;6;0;0;0;0;0;0
06.09.2016;05:00;1;6;5;0;0;0;1
06.09.2016;05:00;2;3;2;0;1;0;0
06.09.2016;05:00;3;5;5;0;0;0;0
06.09.2016;05:00;4;2;2;0;0;0;0
06.09.2016;05:00;6;0;0;0;0;0;0
06.09.2016;06:00;1;2;1;1;0;0;0
06.09.2016;06:00;2;12;6;0;3;2;1
06.09.2016;06:00;3;7;3;0;1;2;1
06.09.2016;06:00;4;13;6;1;3;1;2
06.09.2016;06:00;6;0;0;0;0;0;0
06.09.2016;07:00;1;46;40;1;3;1;1
06.09.2016;07:00;2;72;65;1;3;2;1
06.09.2016;07:00;3;46;32;2;2;6;4
06.09.2016;07:00;4;73;60;1;3;6;3
06.09.2016;07:00;6;11;1;0;2;3;5
06.09.2016;08:00;1;78;66;6;5;1;0
06.09.2016;08:00;2;159;146;6;5;2;0
06.09.2016;08:00;3;110;80;4;11;11;4
06.09.2016;08:00;4;170;159;3;6;2;0
06.09.2016;08:00;6;22;2;0;2;12;6
06.09.2016;09:00;1;74;65;1;8;0;0
06.09.2016;09:00;2;141;133;3;3;2;0
06.09.2016;09:00;3;133;107;3;10;7;6
06.09.2016;09:00;4;201;181;3;10;5;2
06.09.2016;09:00;6;15;1;0;2;7;5
06.09.2016;10:00;1;77;66;3;6;2;0
06.09.2016;10:00;2;123;107;3;6;7;0
06.09.2016;10:00;3;167;132;8;12;7;8
06.09.2016;10:00;4;228;206;9;11;2;0
06.09.2016;10:00;6;12;1;0;2;3;6
06.09.2016;11:00;1;98;81;6;10;1;0
06.09.2016;11:00;2;103;98;2;2;0;1
06.09.2016;11:00;3;243;211;7;10;7;8
06.09.2016;11:00;4;303;278;9;13;1;2
06.09.2016;11:00;6;11;0;0;2;5;4
06.09.2016;12:00;1;131;124;2;2;1;2
06.09.2016;12:00;2;156;144;6;4;2;0
06.09.2016;12:00;3;332;304;2;13;7;6
06.09.2016;12:00;4;367;348;6;9;0;4
06.09.2016;12:00;6;11;0;0;1;4;6
06.09.2016;13:00;1;145;132;6;6;1;0
06.09.2016;13:00;2;166;153;6;4;2;1
06.09.2016;13:00;3;391;356;8;12;7;8
06.09.2016;13:00;4;381;359;7;12;1;2
06.09.2016;13:00;6;13;1;0;1;4;7
06.09.2016;14:00;1;148;134;9;3;2;0
06.09.2016;14:00;2;153;142;5;3;1;2
06.09.2016;14:00;3;394;363;9;7;8;7
06.09.2016;14:00;4;348;332;9;6;1;0
06.09.2016;14:00;6;14;1;0;2;7;4
06.09.2016;15:00;1;191;179;3;7;2;0
06.09.2016;15:00;2;141;129;6;4;1;1
06.09.2016;15:00;3;424;392;8;8;8;8
06.09.2016;15:00;4;331;308;14;7;2;0
06.09.2016;15:00;6;12;1;0;0;5;6
06.09.2016;16:00;1;297;276;9;6;4;2
06.09.2016;16:00;2;187;173;5;7;2;0
06.09.2016;16:00;3;513;481;3;12;9;8
06.09.2016;16:00;4;331;318;4;7;1;1
06.09.2016;16:00;6;15;1;0;2;6;6
06.09.2016;17:00;1;273;261;2;8;2;0
06.09.2016;17:00;2;147;135;5;0;6;1
06.09.2016;17:00;3;450;422;5;8;9;6
06.09.2016;17:00;4;364;347;8;7;1;1
06.09.2016;17:00;6;11;0;0;1;4;6
06.09.2016;18:00;1;166;158;3;4;1;0
06.09.2016;18:00;2;154;149;3;1;1;0
06.09.2016;18:00;3;385;350;11;8;7;9
06.09.2016;18:00;4;380;361;10;6;3;0
06.09.2016;18:00;6;14;1;0;1;7;5
06.09.2016;20:00;1;158;154;0;3;1;0
06.09.2016;20:00;2;117;110;3;2;2;0
06.09.2016;20:00;3;400;380;4;3;6;7
06.09.2016;20:00;4;344;335;5;4;0;0
06.09.2016;20:00;6;11;1;0;1;3;6
06.09.2016;21:00;1;127;123;1;2;1;0
06.09.2016;21:00;2;103;99;1;1;2;0
06.09.2016;21:00;3;355;333;5;5;5;7
06.09.2016;21:00;4;231;226;2;1;2;0
06.09.2016;21:00;6;4;0;0;1;1;2
06.09.2016;22:00;1;90;88;1;1;0;0
06.09.2016;22:00;2;54;52;1;0;1;0
06.09.2016;22:00;3;204;190;3;2;5;4
06.09.2016;22:00;4;85;81;1;0;3;0
06.09.2016;22:00;6;6;2;0;0;1;3
06.09.2016;24:00;1;17;16;0;0;1;0
06.09.2016;24:00;2;10;7;0;1;1;1
06.09.2016;24:00;3;25;19;0;2;1;3
06.09.2016;24:00;4;17;14;1;0;1;1
06.09.2016;24:00;6;1;0;0;0;0;1
07.09.2016;01:00;1;10;9;0;0;1;0
07.09.2016;01:00;2;2;2;0;0;0;0
07.09.2016;01:00;3;10;4;0;1;2;3
07.09.2016;01:00;4;11;9;0;1;0;1
07.09.2016;01:00;6;1;0;0;0;0;1
07.09.2016;02:00;1;3;3;0;0;0;0
07.09.2016;02:00;2;2;2;0;0;0;0
07.09.2016;02:00;3;11;9;0;0;0;2
07.09.2016;02:00;4;4;4;0;0;0;0
07.09.2016;02:00;6;1;1;0;0;0;0
07.09.2016;03:00;1;2;1;1;0;0;0
07.09.2016;03:00;2;0;0;0;0;0;0
07.09.2016;03:00;3;5;4;1;0;0;0
07.09.2016;03:00;4;1;0;1;0;0;0
07.09.2016;03:00;6;0;0;0;0;0;0
07.09.2016;04:00;1;3;3;0;0;0;0
07.09.2016;04:00;2;1;0;0;0;0;1
07.09.2016;04:00;3;2;1;1;0;0;0
07.09.2016;04:00;4;2;2;0;0;0;0
07.09.2016;04:00;6;0;0;0;0;0;0
07.09.2016;05:00;1;5;4;0;0;0;1
07.09.2016;05:00;2;2;2;0;0;0;0
07.09.2016;05:00;3;2;2;0;0;0;0
07.09.2016;05:00;4;3;2;0;1;0;0
07.09.2016;05:00;6;0;0;0;0;0;0
07.09.2016;06:00;1;4;3;0;1;0;0
07.09.2016;06:00;2;11;9;0;1;1;0
07.09.2016;06:00;3;14;11;0;2;1;0
07.09.2016;06:00;4;11;4;0;4;1;2
07.09.2016;06:00;6;0;0;0;0;0;0
07.09.2016;07:00;1;46;40;1;3;2;0
07.09.2016;07:00;2;62;55;0;5;2;0
07.09.2016;07:00;3;50;36;4;2;6;2
07.09.2016;07:00;4;79;61;5;5;7;1
07.09.2016;07:00;6;12;2;1;2;3;4
07.09.2016;08:00;1;70;59;7;4;0;0
07.09.2016;08:00;2;166;158;4;4;0;0
07.09.2016;08:00;3;86;61;6;5;10;4
07.09.2016;08:00;4;159;144;4;10;0;1
07.09.2016;08:00;6;18;1;0;4;7;6
07.09.2016;09:00;1;68;60;4;3;1;0
07.09.2016;09:00;2;113;102;5;3;2;1
07.09.2016;09:00;3;125;93;6;14;5;7
07.09.2016;09:00;4;223;203;7;9;3;1
07.09.2016;09:00;6;13;2;0;1;7;3
07.09.2016;10:00;1;79;62;6;10;1;0
07.09.2016;10:00;2;139;127;3;6;2;1
07.09.2016;10:00;3;189;162;9;4;8;6
07.09.2016;10:00;4;235;217;4;12;1;1
07.09.2016;10:00;6;17;1;0;0;9;7
07.09.2016;11:00;1;109;94;6;7;0;2
07.09.2016;11:00;2;131;114;4;11;1;1
07.09.2016;11:00;3;275;240;6;14;6;9
07.09.2016;11:00;4;319;298;10;7;1;3
07.09.2016;11:00;6;9;1;0;1;4;3
07.09.2016;12:00;1;113;104;4;3;1;1
07.09.2016;12:00;2;132;117;8;4;2;1
07.09.2016;12:00;3;332;299;7;10;8;8
07.09.2016;12:00;4;358;343;7;7;1;0
07.09.2016;12:00;6;14;0;1;1;6;6
07.09.2016;13:00;1;159;148;5;6;0;0
07.09.2016;13:00;2;143;130;6;3;2;2
07.09.2016;13:00;3;398;361;9;12;7;9
07.09.2016;13:00;4;405;383;12;8;1;1
07.09.2016;13:00;6;10;0;0;1;4;5
07.09.2016;14:00;1;149;133;7;7;2;0
07.09.2016;14:00;2;162;148;4;6;3;1
07.09.2016;14:00;3;418;376;10;15;10;7
07.09.2016;14:00;4;338;318;11;7;1;1
07.09.2016;14:00;6;13;1;0;0;6;6
07.09.2016;15:00;1;189;171;9;6;3;0
07.09.2016;15:00;2;160;152;5;1;2;0
07.09.2016;15:00;3;416;376;6;15;8;11
07.09.2016;15:00;4;345;328;5;11;0;1
07.09.2016;15:00;6;12;0;0;3;5;4
07.09.2016;16:00;1;298;286;4;6;2;0
07.09.2016;16:00;2;224;211;8;2;3;0
07.09.2016;16:00;3;445;414;7;7;9;8
07.09.2016;16:00;4;376;354;9;11;0;2
07.09.2016;16:00;6;16;2;0;2;6;6
07.09.2016;17:00;1;252;243;4;3;1;1
07.09.2016;17:00;2;152;142;4;2;4;0
07.09.2016;17:00;3;494;464;6;9;8;7
07.09.2016;17:00;4;346;334;5;6;0;1
07.09.2016;17:00;6;18;2;0;2;6;8
07.09.2016;18:00;1;155;149;2;3;1;0
07.09.2016;18:00;2;148;136;2;4;6;0
07.09.2016;18:00;3;407;383;2;7;7;8
07.09.2016;18:00;4;406;394;5;4;2;1
07.09.2016;18:00;6;12;1;0;2;4;5
07.09.2016;20:00;1;156;148;4;3;1;0
07.09.2016;20:00;2;113;102;7;3;1;0
07.09.2016;20:00;3;376;354;4;6;5;7
07.09.2016;20:00;4;349;343;2;3;1;0
07.09.2016;20:00;6;9;0;0;1;2;6
07.09.2016;21:00;1;136;134;1;0;1;0
07.09.2016;21:00;2;103;96;1;3;3;0
07.09.2016;21:00;3;331;313;3;5;4;6
07.09.2016;21:00;4;214;210;1;3;0;0
07.09.2016;21:00;6;4;0;0;0;1;3
07.09.2016;22:00;1;95;93;1;0;1;0
07.09.2016;22:00;2;76;74;0;1;0;1
07.09.2016;22:00;3;206;193;2;2;4;5
07.09.2016;22:00;4;76;72;1;1;2;0
07.09.2016;22:00;6;6;1;0;0;2;3
08.09.2016;01:00;1;7;5;0;1;1;0
08.09.2016;01:00;2;8;7;0;1;0;0
08.09.2016;01:00;3;15;9;0;1;2;3
08.09.2016;01:00;4;8;6;0;1;0;1
08.09.2016;01:00;6;2;0;0;0;0;2
08.09.2016;02:00;1;3;3;0;0;0;0
08.09.2016;02:00;2;2;2;0;0;0;0
08.09.2016;02:00;3;7;5;0;0;0;2
08.09.2016;02:00;4;7;7;0;0;0;0
08.09.2016;02:00;6;0;0;0;0;0;0
08.09.2016;03:00;1;2;2;0;0;0;0
08.09.2016;03:00;2;1;1;0;0;0;0
08.09.2016;03:00;3;6;5;1;0;0;0
08.09.2016;03:00;4;0;0;0;0;0;0
08.09.2016;03:00;6;0;0;0;0;0;0
08.09.2016;04:00;1;2;2;0;0;0;0
08.09.2016;04:00;2;0;0;0;0;0;0
08.09.2016;04:00;3;3;3;0;0;0;0
08.09.2016;04:00;4;4;3;1;0;0;0
08.09.2016;04:00;6;0;0;0;0;0;0
08.09.2016;05:00;1;1;0;0;0;0;1
08.09.2016;05:00;2;2;2;0;0;0;0
08.09.2016;05:00;3;2;2;0;0;0;0
08.09.2016;05:00;4;1;0;0;1;0;0
08.09.2016;05:00;6;0;0;0;0;0;0
08.09.2016;06:00;1;4;4;0;0;0;0
08.09.2016;06:00;2;11;7;0;2;1;1
08.09.2016;06:00;3;9;6;1;0;2;0
08.09.2016;06:00;4;5;5;0;0;0;0
08.09.2016;06:00;6;1;0;0;0;0;1
08.09.2016;07:00;1;46;37;3;4;1;1
08.09.2016;07:00;2;63;56;1;3;3;0
08.09.2016;07:00;3;49;37;1;4;5;2
08.09.2016;07:00;4;85;71;1;7;4;2
08.09.2016;07:00;6;13;1;1;1;7;3
08.09.2016;08:00;1;71;60;8;1;1;1
08.09.2016;08:00;2;168;158;8;1;0;1
08.09.2016;08:00;3;106;69;6;18;7;6
08.09.2016;08:00;4;158;141;6;9;2;0
08.09.2016;08:00;6;20;0;0;2;13;5
08.09.2016;09:00;1;51;44;2;4;1;0
08.09.2016;09:00;2;130;118;4;6;2;0
08.09.2016;09:00;3;119;90;5;11;7;6
08.09.2016;09:00;4;188;169;6;11;1;1
08.09.2016;09:00;6;16;2;0;1;7;6
08.09.2016;10:00;1;67;55;3;7;1;1
08.09.2016;10:00;2;120;114;2;3;1;0
08.09.2016;10:00;3;175;145;12;5;7;6
08.09.2016;10:00;4;221;208;5;4;4;0
08.09.2016;10:00;6;12;0;0;0;6;6
08.09.2016;11:00;1;105;99;2;4;0;0
08.09.2016;11:00;2;142;130;4;5;2;1
08.09.2016;11:00;3;297;269;7;7;8;6
08.09.2016;11:00;4;340;330;5;4;1;0
08.09.2016;11:00;6;12;2;0;0;4;6
08.09.2016;12:00;1;143;133;3;4;2;1
08.09.2016;12:00;2;152;144;4;2;2;0
08.09.2016;12:00;3;352;324;5;9;7;7
08.09.2016;12:00;4;370;352;4;9;2;3
08.09.2016;12:00;6;12;0;0;0;6;6
08.09.2016;13:00;1;118;107;7;2;1;1
08.09.2016;13:00;2;152;140;6;2;3;1
08.09.2016;13:00;3;377;353;6;4;7;7
08.09.2016;13:00;4;396;382;5;4;3;2
08.09.2016;13:00;6;10;0;0;0;4;6
08.09.2016;15:00;1;190;169;12;6;3;0
08.09.2016;15:00;2;149;136;6;5;1;1
08.09.2016;15:00;3;400;367;6;10;8;9
08.09.2016;15:00;4;340;318;13;6;2;1
08.09.2016;15:00;6;14;1;0;1;7;5
08.09.2016;16:00;1;276;258;10;5;3;0
08.09.2016;16:00;2;188;175;9;3;1;0
08.09.2016;16:00;3;518;488;10;5;10;5
08.09.2016;16:00;4;381;366;7;7;1;0
08.09.2016;16:00;6;15;3;0;0;7;5
08.09.2016;17:00;1;256;245;5;4;1;1
08.09.2016;17:00;2;181;174;3;2;1;1
08.09.2016;17:00;3;426;396;7;7;8;8
08.09.2016;17:00;4;378;363;4;6;1;4
08.09.2016;17:00;6;15;2;0;0;7;6
08.09.2016;18:00;1;182;174;2;5;1;0
08.09.2016;18:00;2;161;150;4;2;3;2
08.09.2016;18:00;3;421;392;4;7;9;9
08.09.2016;18:00;4;422;411;4;3;3;1
08.09.2016;18:00;6;12;2;0;1;6;3
08.09.2016;19:00;1;227;220;3;4;0;0
08.09.2016;19:00;2;166;161;2;3;0;0
08.09.2016;19:00;3;433;414;1;6;7;5
08.09.2016;19:00;4;448;441;4;3;0;0
08.09.2016;19:00;6;13;1;0;2;5;5
08.09.2016;20:00;1;122;118;0;3;1;0
08.09.2016;20:00;2;180;175;0;4;1;0
08.09.2016;20:00;3;400;382;2;4;6;6
08.09.2016;20:00;4;340;334;1;4;1;0
08.09.2016;20:00;6;12;1;0;1;5;5
08.09.2016;21:00;1;119;116;1;2;0;0
08.09.2016;21:00;2;107;106;0;0;1;0
08.09.2016;21:00;3;346;323;1;10;5;7
08.09.2016;21:00;4;224;217;4;1;1;1
08.09.2016;21:00;6;8;1;0;0;4;3
08.09.2016;22:00;1;107;105;1;0;1;0
08.09.2016;22:00;2;76;76;0;0;0;0
08.09.2016;22:00;3;237;227;1;0;5;4
08.09.2016;22:00;4;99;95;2;1;1;0
08.09.2016;22:00;6;6;0;0;0;3;3
08.09.2016;23:00;1;39;38;0;0;1;0
08.09.2016;23:00;2;27;24;0;0;3;0
08.09.2016;23:00;3;95;89;0;1;2;3
08.09.2016;23:00;4;41;38;0;2;1;0
08.09.2016;23:00;6;3;1;0;0;0;2
08.09.2016;24:00;1;24;23;0;0;1;0
08.09.2016;24:00;2;16;14;0;1;0;1
08.09.2016;24:00;3;35;28;1;1;2;3
08.09.2016;24:00;4;20;16;0;1;1;2
08.09.2016;24:00;6;2;0;0;1;1;0
09.09.2016;01:00;1;6;5;0;0;1;0
09.09.2016;01:00;2;10;10;0;0;0;0
09.09.2016;01:00;3;17;9;1;1;3;3
09.09.2016;01:00;4;5;3;0;1;1;0
09.09.2016;01:00;6;1;0;0;0;0;1
09.09.2016;02:00;1;3;3;0;0;0;0
09.09.2016;02:00;2;1;1;0;0;0;0
09.09.2016;02:00;3;6;4;0;0;0;2
09.09.2016;02:00;4;4;4;0;0;0;0
09.09.2016;02:00;6;0;0;0;0;0;0
09.09.2016;03:00;1;1;1;0;0;0;0
09.09.2016;03:00;2;1;1;0;0;0;0
09.09.2016;03:00;3;1;1;0;0;0;0
09.09.2016;03:00;4;5;5;0;0;0;0
09.09.2016;03:00;6;0;0;0;0;0;0
09.09.2016;04:00;1;10;10;0;0;0;0
09.09.2016;04:00;2;3;2;0;0;0;1
09.09.2016;04:00;3;2;1;1;0;0;0
09.09.2016;04:00;4;3;3;0;0;0;0
09.09.2016;04:00;6;0;0;0;0;0;0
09.09.2016;05:00;1;3;2;0;0;0;1
09.09.2016;05:00;2;2;2;0;0;0;0
09.09.2016;05:00;3;3;3;0;0;0;0
09.09.2016;05:00;4;2;2;0;0;0;0
09.09.2016;05:00;6;0;0;0;0;0;0
09.09.2016;06:00;1;4;3;0;1;0;0
09.09.2016;06:00;2;15;13;0;0;2;0
09.09.2016;06:00;3;6;4;0;0;2;0
09.09.2016;06:00;4;8;4;0;1;1;2
09.09.2016;06:00;6;0;0;0;0;0;0
09.09.2016;07:00;1;39;33;1;3;2;0
09.09.2016;07:00;2;70;63;1;1;3;2
09.09.2016;07:00;3;53;38;2;4;6;3
09.09.2016;07:00;4;72;60;1;7;4;0
09.09.2016;07:00;6;12;1;1;2;4;4
09.09.2016;08:00;1;69;58;4;4;2;1
09.09.2016;08:00;2;140;130;3;5;1;1
09.09.2016;08:00;3;106;78;7;10;7;4
09.09.2016;08:00;4;170;149;5;10;2;4
09.09.2016;08:00;6;19;4;0;3;7;5
09.09.2016;09:00;1;77;69;5;2;1;0
09.09.2016;09:00;2;129;121;3;0;4;1
09.09.2016;09:00;3;143;110;3;16;6;8
09.09.2016;09:00;4;214;198;6;8;2;0
09.09.2016;09:00;6;15;1;0;4;4;6
09.09.2016;10:00;1;74;62;4;5;1;2
09.09.2016;10:00;2;124;112;5;5;2;0
09.09.2016;10:00;3;181;151;8;10;6;6
09.09.2016;10:00;4;242;229;3;10;0;0
09.09.2016;10:00;6;16;0;1;2;6;7
09.09.2016;11:00;1;101;84;6;11;0;0
09.09.2016;11:00;2;133;119;5;5;3;1
09.09.2016;11:00;3;308;286;5;6;5;6
09.09.2016;11:00;4;371;351;7;11;1;1
09.09.2016;11:00;6;9;0;0;2;4;3
09.09.2016;12:00;1;132;115;4;11;1;1
09.09.2016;12:00;2;159;144;9;5;0;1
09.09.2016;12:00;3;381;352;6;12;4;7
09.09.2016;12:00;4;388;371;6;9;1;1
09.09.2016;12:00;6;13;2;0;1;4;6
09.09.2016;13:00;1;166;146;10;8;1;1
09.09.2016;13:00;2;159;147;4;7;1;0
09.09.2016;13:00;3;472;435;5;19;6;7
09.09.2016;13:00;4;436;416;11;8;1;0
09.09.2016;13:00;6;13;2;0;0;5;6
09.09.2016;14:00;1;169;157;4;6;1;1
09.09.2016;14:00;2;164;152;4;4;2;2
09.09.2016;14:00;3;530;495;4;14;10;7
09.09.2016;14:00;4;452;428;8;14;1;1
09.09.2016;14:00;6;15;3;0;0;8;4
09.09.2016;15:00;1;222;204;6;8;3;1
09.09.2016;15:00;2;180;169;4;5;1;1
09.09.2016;15:00;3;563;522;12;13;9;7
09.09.2016;15:00;4;426;408;4;11;1;2
09.09.2016;15:00;6;12;1;0;0;7;4
09.09.2016;16:00;1;448;422;14;10;2;0
09.09.2016;16:00;2;208;192;10;4;2;0
09.09.2016;16:00;3;593;557;6;15;7;8
09.09.2016;16:00;4;390;374;5;11;0;0
09.09.2016;16:00;6;17;2;0;0;9;6
09.09.2016;17:00;1;313;302;5;4;1;1
09.09.2016;17:00;2;173;163;2;4;4;0
09.09.2016;17:00;3;555;521;5;13;9;7
09.09.2016;17:00;4;419;408;4;7;0;0
09.09.2016;17:00;6;14;1;0;2;4;7
09.09.2016;18:00;1;205;199;1;3;2;0
09.09.2016;18:00;2;149;138;4;3;4;0
09.09.2016;18:00;3;455;425;5;10;9;6
09.09.2016;18:00;4;430;414;5;10;1;0
09.09.2016;18:00;6;13;1;0;1;5;6
09.09.2016;19:00;1;161;156;3;2;0;0
09.09.2016;19:00;2;143;137;1;3;2;0
09.09.2016;19:00;3;447;421;6;9;5;6
09.09.2016;19:00;4;363;348;4;10;1;0
09.09.2016;19:00;6;7;0;0;1;1;5
09.09.2016;20:00;1;115;109;0;5;1;0
09.09.2016;20:00;2;108;103;1;3;1;0
09.09.2016;20:00;3;375;355;2;6;6;6
09.09.2016;20:00;4;297;289;2;6;0;0
09.09.2016;20:00;6;10;1;0;0;3;6
09.09.2016;22:00;1;64;60;2;0;1;1
09.09.2016;22:00;2;56;53;0;1;2;0
09.09.2016;22:00;3;181;170;1;0;5;5
09.09.2016;22:00;4;80;78;1;0;1;0
09.09.2016;22:00;6;5;1;0;1;0;3
09.09.2016;23:00;1;26;25;0;1;0;0
09.09.2016;23:00;2;34;30;0;1;3;0
09.09.2016;23:00;3;67;59;2;1;2;3
09.09.2016;23:00;4;42;38;0;4;0;0
09.09.2016;23:00;6;3;0;0;0;0;3
09.09.2016;24:00;1;32;31;0;0;1;0
09.09.2016;24:00;2;20;17;0;0;3;0
09.09.2016;24:00;3;35;28;0;1;2;4
09.09.2016;24:00;4;20;19;0;0;0;1
09.09.2016;24:00;6;2;0;0;0;0;2
10.09.2016;01:00;1;10;8;0;0;1;1
10.09.2016;01:00;2;9;6;0;1;0;2
10.09.2016;01:00;3;18;13;0;1;2;2
10.09.2016;01:00;4;8;8;0;0;0;0
10.09.2016;01:00;6;2;0;0;0;0;2
10.09.2016;02:00;1;11;10;0;0;1;0
10.09.2016;02:00;2;8;8;0;0;0;0
10.09.2016;02:00;3;9;5;0;0;2;2
10.09.2016;02:00;4;3;3;0;0;0;0
10.09.2016;02:00;6;0;0;0;0;0;0
10.09.2016;04:00;1;13;13;0;0;0;0
10.09.2016;04:00;2;3;3;0;0;0;0
10.09.2016;04:00;3;14;11;1;0;1;1
10.09.2016;04:00;4;4;4;0;0;0;0
10.09.2016;04:00;6;0;0;0;0;0;0
10.09.2016;05:00;1;7;7;0;0;0;0
10.09.2016;05:00;2;5;5;0;0;0;0
10.09.2016;05:00;3;5;5;0;0;0;0
10.09.2016;05:00;4;3;3;0;0;0;0
10.09.2016;05:00;6;0;0;0;0;0;0
10.09.2016;06:00;1;3;3;0;0;0;0
10.09.2016;06:00;2;3;2;0;0;0;1
10.09.2016;06:00;3;0;0;0;0;0;0
10.09.2016;06:00;4;10;9;1;0;0;0
10.09.2016;06:00;6;0;0;0;0;0;0
10.09.2016;07:00;1;6;6;0;0;0;0
10.09.2016;07:00;2;8;6;0;1;1;0
10.09.2016;07:00;3;10;7;1;1;0;1
10.09.2016;07:00;4;16;11;0;2;1;2
10.09.2016;07:00;6;1;0;0;0;0;1
10.09.2016;08:00;1;14;13;1;0;0;0
10.09.2016;08:00;2;12;11;0;0;1;0
10.09.2016;08:00;3;21;14;0;2;3;2
10.09.2016;08:00;4;17;14;0;1;2;0
10.09.2016;08:00;6;2;0;0;0;0;2
10.09.2016;09:00;1;17;14;2;0;1;0
10.09.2016;09:00;2;18;15;1;2;0;0
10.09.2016;09:00;3;27;22;0;2;1;2
10.09.2016;09:00;4;51;46;2;1;0;2
10.09.2016;09:00;6;7;2;0;1;2;2
10.09.2016;10:00;1;43;41;1;1;0;0
10.09.2016;10:00;2;62;61;0;0;0;1
10.09.2016;10:00;3;89;76;3;3;3;4
10.09.2016;10:00;4;165;163;1;0;1;0
10.09.2016;10:00;6;8;0;0;0;5;3
10.09.2016;11:00;1;84;77;0;6;1;0
10.09.2016;11:00;2;123;118;1;4;0;0
10.09.2016;11:00;3;255;242;2;2;4;5
10.09.2016;11:00;4;413;407;2;2;1;1
10.09.2016;11:00;6;7;1;0;2;2;2
10.09.2016;12:00;1;142;128;5;9;0;0
10.09.2016;12:00;2;186;175;3;5;2;1
10.09.2016;12:00;3;406;388;0;8;5;5
10.09.2016;12:00;4;615;601;8;6;0;0
10.09.2016;12:00;6;10;1;0;0;4;5
10.09.2016;13:00;1;176;165;3;7;1;0
10.09.2016;13:00;2;243;233;3;6;0;1
10.09.2016;13:00;3;523;503;4;7;3;6
10.09.2016;13:00;4;669;652;7;10;0;0
10.09.2016;13:00;6;13;3;0;1;3;6
10.09.2016;14:00;1;219;208;3;6;0;2
10.09.2016;14:00;2;216;209;1;5;0;1
10.09.2016;14:00;3;605;576;6;11;6;6
10.09.2016;14:00;4;611;594;11;5;0;1
10.09.2016;14:00;6;12;4;0;1;5;2
10.09.2016;15:00;1;224;218;2;3;1;0
10.09.2016;15:00;2;207;199;3;4;1;0
10.09.2016;15:00;3;597;580;3;4;4;6
10.09.2016;15:00;4;572;560;5;7;0;0
10.09.2016;15:00;6;9;0;0;1;2;6
10.09.2016;16:00;1;208;201;2;5;0;0
10.09.2016;16:00;2;161;159;0;1;1;0
10.09.2016;16:00;3;555;530;4;7;8;6
10.09.2016;16:00;4;517;500;7;8;2;0
10.09.2016;16:00;6;12;2;0;0;4;6
10.09.2016;17:00;1;195;191;1;3;0;0
10.09.2016;17:00;2;192;184;4;2;2;0
10.09.2016;17:00;3;520;496;5;7;6;6
10.09.2016;17:00;4;488;476;5;6;1;0
